person_age,gender,marital_status,income,no.of_dependents,person_emp_length,employment_stability,person_home_ownership,home_value,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,assets_worth,debt-asset_ratio,debt-income_ratio,tax,no.of _credit _cards,creditcard_usage%,cb_person_default_on_file,c_ length,defaulted_90d,defaulted_180d,defaulted_365d
31,Male,Married,59712,5,0,1,RENT,-,DEBTCONSOLIDATION,E,24000,17.43,1,4215122,0.57%,40.00%,10,2,14,N,9,Non-def,Non-def,Non-def
28,Male,Married,67000,6,5,2,RENT,-,DEBTCONSOLIDATION,A,24000,7.49,1,1283470,1.87%,36.00%,10,2,13,N,10,Non-def,Non-def,Non-def
27,Male,Married,18000,3,4,2,OWN,5161423,EDUCATION,A,5000,7.9,1,3306875,0.15%,28.00%,5,0,4,N,9,Non-def,Non-def,Non-def
29,Male,Married,72000,6,4,2,RENT,-,EDUCATION,A,24000,7.66,1,1872845,1.28%,33.00%,10,0,61,N,6,Non-def,Non-def,Non-def
27,Male,Married,72000,1,3,2,RENT,-,VENTURE,D,24000,14.96,1,7607238,0.32%,33.00%,10,2,14,N,10,Non-def,Non-def,Non-def
28,Female,Married,72000,4,0,1,RENT,-,MEDICAL,C,24000,13.85,1,8582158,0.28%,33.00%,10,3,39,N,5,Non-def,Non-def,Non-def
30,Female,Married,18000,5,6,3,MORTGAGE,8938272,MEDICAL,B,2200,,1,6850825,0.03%,12.00%,5,3,32,N,6,Non-def,Non-def,Non-def
27,Male,Married,75860,4,9,3,RENT,-,MEDICAL,B,24000,10.99,1,7773499,0.31%,32.00%,15,0,59,N,5,Non-def,Non-def,Non-def
27,Female,Married,78000,3,4,2,RENT,-,PERSONAL,B,24000,10.99,1,7122379,0.34%,31.00%,15,1,8,N,10,Non-def,Non-def,Non-def
35,Male,Married,80000,5,1,1,RENT,-,PERSONAL,C,24000,13.92,0,5529816,0.43%,30.00%,15,3,14,Y,5,Y,Y,Y
32,Female,Married,85000,6,4,2,RENT,-,PERSONAL,A,24000,7.9,0,2866038,0.84%,28.00%,15,0,51,N,6,Non-def,Non-def,Non-def
28,Female,Married,85000,2,7,3,RENT,-,MEDICAL,B,24000,,0,6707301,0.36%,28.00%,15,1,35,N,10,Non-def,Non-def,Non-def
30,Male,Married,90000,4,3,2,RENT,-,MEDICAL,B,24000,11.49,0,8379869,0.29%,27.00%,15,2,61,N,6,Non-def,Non-def,Non-def
31,Male,Married,95000,1,3,2,RENT,-,HOMEIMPROVEMENT,D,24000,13.67,0,1950622,1.23%,25.00%,15,0,3,Y,10,Y,Y,Y
30,Female,Married,85000,5,1,1,RENT,-,PERSONAL,E,24000,16.82,1,1248414,1.92%,28.00%,15,3,66,N,8,Non-def,Non-def,Non-def
35,Female,Married,100450,2,1,1,RENT,-,PERSONAL,B,24000,12.69,0,8022422,0.30%,24.00%,15,2,43,N,7,Non-def,Non-def,Non-def
28,Female,Married,103832,0,12,3,RENT,-,EDUCATION,E,24000,16.69,0,4729676,0.51%,23.00%,15,3,48,N,5,Non-def,Non-def,Non-def
35,Female,Married,105000,6,6,3,RENT,-,VENTURE,B,24000,9.25,0,4763009,0.50%,23.00%,15,2,23,N,7,Non-def,Non-def,Non-def
30,Male,Married,105400,1,1,1,RENT,-,DEBTCONSOLIDATION,C,24000,13.11,0,2150793,1.12%,23.00%,15,1,36,Y,6,N,N,Y
29,Female,Married,110000,3,4,2,RENT,-,HOMEIMPROVEMENT,E,24000,18.39,0,6885185,0.35%,22.00%,15,1,38,Y,8,Y,Y,Y
29,Female,Married,125000,5,3,2,RENT,-,VENTURE,E,24000,,0,3143879,0.76%,19.00%,15,0,60,Y,5,Y,Y,Y
31,Male,Married,125004,1,13,3,RENT,-,VENTURE,B,24000,9.25,0,7817339,0.31%,19.00%,15,0,2,N,8,Non-def,Non-def,Non-def
27,Male,Married,18000,1,0,1,MORTGAGE,4175759,VENTURE,A,2000,7.88,0,7970540,0.03%,11.00%,5,1,13,N,5,Non-def,Non-def,Non-def
32,Male,Married,18000,4,0,1,OWN,7681671,VENTURE,A,4750,7.88,1,5925241,0.08%,26.00%,5,3,9,N,6,Non-def,Non-def,Non-def
31,Male,Married,138000,5,0,1,RENT,-,PERSONAL,D,24000,15.65,1,5693647,0.42%,17.00%,15,1,34,Y,5,Y,Y,Y
28,Male,Married,206000,6,2,2,RENT,-,EDUCATION,C,24000,,0,6843703,0.35%,12.00%,15,1,3,Y,5,N,N,Y
28,Male,Married,75000,1,5,2,RENT,-,VENTURE,D,23850,16.29,1,1296418,1.84%,32.00%,15,0,12,N,10,Non-def,Non-def,Non-def
29,Male,Married,40000,1,2,2,RENT,-,DEBTCONSOLIDATION,B,23500,11.12,1,4403477,0.53%,59.00%,7,1,10,N,8,Non-def,Non-def,Non-def
34,Female,Married,45600,6,,1,RENT,-,PERSONAL,B,23500,11.36,1,8474590,0.28%,52.00%,7,3,68,N,9,Non-def,Non-def,Non-def
28,Female,Married,58704,0,5,2,RENT,-,DEBTCONSOLIDATION,C,23500,14.72,1,4725221,0.50%,40.00%,10,3,64,N,7,Non-def,Non-def,Non-def
28,Female,Married,18000,5,2,2,OWN,6595905,MEDICAL,C,6350,13.57,1,6690991,0.09%,35.00%,5,3,48,N,5,Non-def,Non-def,Non-def
29,Female,Married,78200,6,5,2,RENT,-,MEDICAL,B,23500,11.36,0,2113579,1.11%,30.00%,15,0,40,N,8,Non-def,Non-def,Non-def
29,Female,Married,90000,0,0,1,RENT,-,VENTURE,B,23475,11.58,0,5110213,0.46%,26.00%,15,0,6,N,6,Non-def,Non-def,Non-def
28,Female,Married,75000,5,3,2,RENT,-,EDUCATION,B,23000,10.51,1,1040345,2.21%,31.00%,15,2,18,N,9,Non-def,Non-def,Non-def
30,Male,Married,72000,6,2,2,RENT,-,EDUCATION,B,23000,12.18,1,7114494,0.32%,32.00%,10,3,45,N,6,Non-def,Non-def,Non-def
29,Male,Married,91440,2,13,3,RENT,-,HOMEIMPROVEMENT,A,23000,6.54,0,2268292,1.01%,25.00%,15,1,11,N,7,Non-def,Non-def,Non-def
31,Female,Married,112000,4,5,2,RENT,-,PERSONAL,B,23000,12.18,0,1395955,1.65%,21.00%,15,3,3,N,6,Non-def,Non-def,Non-def
27,Male,Married,52000,2,0,1,RENT,-,VENTURE,C,22950,13.49,1,1925402,1.19%,44.00%,10,0,34,N,9,Non-def,Non-def,Non-def
35,Female,Married,49404,5,0,1,RENT,-,MEDICAL,A,22750,6.54,1,6973112,0.33%,46.00%,7,0,64,N,9,Non-def,Non-def,Non-def
29,Male,Married,46000,4,1,1,RENT,-,DEBTCONSOLIDATION,D,22750,14.46,1,3138321,0.72%,49.00%,7,0,46,N,9,Non-def,Non-def,Non-def
34,Male,Married,69600,2,10,3,RENT,-,VENTURE,A,22650,,1,8149523,0.28%,33.00%,10,0,3,N,6,Non-def,Non-def,Non-def
28,Female,Married,46500,3,2,2,RENT,-,EDUCATION,D,22500,14.96,1,3685363,0.61%,48.00%,7,1,17,Y,9,N,N,Y
34,Female,Married,39000,3,0,1,RENT,-,HOMEIMPROVEMENT,C,22400,,1,1327238,1.69%,57.00%,7,3,16,Y,9,Y,Y,Y
35,Female,Married,68231,6,3,2,RENT,-,EDUCATION,C,22400,12.99,1,3951024,0.57%,33.00%,10,1,46,Y,7,Y,Y,Y
32,Male,Married,73000,5,0,1,RENT,-,EDUCATION,B,22400,12.69,1,2584951,0.87%,31.00%,10,2,16,N,5,Non-def,Non-def,Non-def
29,Female,Married,58500,4,1,1,RENT,-,MEDICAL,D,22000,13.67,1,2332471,0.94%,38.00%,10,2,59,N,6,Non-def,Non-def,Non-def
30,Female,Married,75000,0,5,2,RENT,-,HOMEIMPROVEMENT,B,22000,10.62,0,7562892,0.29%,29.00%,15,2,25,N,10,Non-def,Non-def,Non-def
31,Female,Married,69000,0,1,1,RENT,-,DEBTCONSOLIDATION,D,22000,13.67,1,3802395,0.58%,32.00%,10,3,26,Y,7,Y,Y,Y
27,Female,Married,19000,3,2,2,OWN,7560108,HOMEIMPROVEMENT,D,7800,15.58,1,6835220,0.11%,41.00%,5,3,14,Y,5,N,N,Y
28,Female,Married,80000,3,0,1,RENT,-,VENTURE,B,22000,9.76,0,8182814,0.27%,28.00%,15,3,42,N,9,Non-def,Non-def,Non-def
31,Female,Married,85000,3,6,3,RENT,-,MEDICAL,B,22000,11.58,0,3604340,0.61%,26.00%,15,0,17,N,5,Non-def,Non-def,Non-def
28,Male,Married,92000,1,6,3,RENT,-,EDUCATION,B,22000,12.69,0,4761042,0.46%,24.00%,15,2,9,N,9,Non-def,Non-def,Non-def
27,Male,Married,190000,6,5,2,RENT,-,VENTURE,A,22000,6.91,0,3952437,0.56%,12.00%,15,3,61,N,10,Non-def,Non-def,Non-def
35,Male,Married,60000,4,19,3,RENT,-,VENTURE,D,21725,15.62,1,1465975,1.48%,36.00%,10,1,3,Y,10,N,Y,Y
27,Male,Married,19200,4,3,2,MORTGAGE,4617447,VENTURE,D,1400,16.77,0,6981018,0.02%,7.00%,5,2,52,N,6,Non-def,Non-def,Non-def
29,Male,Married,19200,4,7,3,OWN,8062105,VENTURE,A,6000,,1,6446113,0.09%,31.00%,5,3,43,N,5,Non-def,Non-def,Non-def
28,Female,Married,83004,5,13,3,RENT,-,MEDICAL,A,21600,6.91,0,2834477,0.76%,26.00%,15,2,7,N,10,Non-def,Non-def,Non-def
33,Female,Married,80001,2,6,3,RENT,-,EDUCATION,E,21600,18.64,1,6429265,0.34%,27.00%,15,0,19,N,10,Non-def,Non-def,Non-def
31,Male,Married,120000,4,7,3,RENT,-,HOMEIMPROVEMENT,E,21600,19.03,0,3243168,0.67%,18.00%,15,1,1,Y,5,Y,Y,Y
30,Female,Married,64600,6,0,1,RENT,-,MEDICAL,A,21500,6.91,1,4372907,0.49%,28.00%,10,0,53,N,10,Non-def,Non-def,Non-def
30,Female,Married,132000,1,14,3,RENT,-,HOMEIMPROVEMENT,B,21500,10.62,0,6988441,0.31%,16.00%,15,1,56,N,8,Non-def,Non-def,Non-def
33,Male,Married,19200,5,2,2,OWN,8084457,PERSONAL,B,6000,11.99,1,8760843,0.07%,31.00%,5,0,8,N,7,Non-def,Non-def,Non-def
35,Female,Married,40000,6,3,2,RENT,-,VENTURE,F,21000,19.41,1,5124583,0.41%,53.00%,7,0,56,Y,10,N,Y,Y
33,Female,Married,47580,5,12,3,RENT,-,PERSONAL,B,21000,,1,1946011,1.08%,44.00%,7,3,10,N,8,Non-def,Non-def,Non-def
33,Female,Married,57500,0,2,2,RENT,-,HOMEIMPROVEMENT,D,21000,16.29,1,2249080,0.93%,37.00%,10,0,13,Y,5,Y,Y,Y
30,Female,Married,19200,1,2,2,MORTGAGE,8168864,HOMEIMPROVEMENT,C,4750,13.61,1,6443125,0.07%,25.00%,5,2,65,Y,8,N,N,Y
31,Female,Married,66000,0,3,2,RENT,-,PERSONAL,B,21000,10.37,1,5126628,0.41%,32.00%,10,1,35,N,10,Non-def,Non-def,Non-def
28,Female,Married,68666,0,7,3,RENT,-,DEBTCONSOLIDATION,B,21000,12.69,1,8280516,0.25%,31.00%,10,1,68,N,8,Non-def,Non-def,Non-def
28,Female,Married,71250,3,2,2,RENT,-,PERSONAL,F,21000,,1,8407292,0.25%,29.00%,10,0,64,Y,9,N,Y,Y
31,Male,Married,72000,4,6,3,RENT,-,DEBTCONSOLIDATION,B,21000,11.99,1,8812872,0.24%,29.00%,10,2,3,N,6,Non-def,Non-def,Non-def
29,Male,Married,80000,1,3,2,RENT,-,PERSONAL,B,21000,10.99,0,8666936,0.24%,26.00%,15,0,40,N,6,Non-def,Non-def,Non-def
28,Female,Married,90000,1,12,3,RENT,-,PERSONAL,D,21000,14.54,0,1269178,1.65%,23.00%,15,3,56,N,9,Non-def,Non-def,Non-def
33,Female,Married,83000,3,0,1,RENT,-,DEBTCONSOLIDATION,B,21000,11.71,1,3833478,0.55%,25.00%,15,3,5,N,7,Non-def,Non-def,Non-def
29,Female,Married,93000,5,13,3,RENT,-,EDUCATION,B,21000,12.42,1,8371235,0.25%,23.00%,15,2,8,N,10,Non-def,Non-def,Non-def
28,Female,Married,100511,2,1,1,RENT,-,DEBTCONSOLIDATION,D,21000,,1,6626615,0.32%,21.00%,15,3,23,Y,5,Y,Y,Y
29,Male,Married,117000,4,6,3,RENT,-,PERSONAL,B,21000,10.65,0,7123264,0.29%,18.00%,15,1,54,N,9,Non-def,Non-def,Non-def
30,Male,Married,150000,2,2,2,RENT,-,VENTURE,B,21000,12.62,0,5718168,0.37%,14.00%,15,2,19,N,9,Non-def,Non-def,Non-def
34,Female,Married,138000,5,0,1,RENT,-,HOMEIMPROVEMENT,E,21000,18.79,1,7996693,0.26%,15.00%,15,2,56,N,10,Non-def,Non-def,Non-def
31,Female,Married,32400,0,2,2,RENT,-,DEBTCONSOLIDATION,C,20500,11.03,1,3510077,0.58%,63.00%,7,3,64,Y,6,N,Y,Y
35,Female,Married,40934,6,5,2,RENT,-,EDUCATION,B,20500,12.53,1,4496297,0.46%,50.00%,7,2,2,N,6,Non-def,Non-def,Non-def
28,Female,Married,58200,4,11,3,RENT,-,EDUCATION,E,20500,16.82,1,7518333,0.27%,35.00%,10,2,4,Y,5,N,Y,Y
35,Male,Married,54000,2,0,1,RENT,-,PERSONAL,D,20500,14.61,1,1416552,1.45%,38.00%,10,3,48,Y,5,Y,Y,Y
33,Female,Married,50000,4,0,1,RENT,-,HOMEIMPROVEMENT,A,20400,6.54,1,6723179,0.30%,41.00%,10,1,11,N,7,Non-def,Non-def,Non-def
29,Female,Married,72000,4,8,3,RENT,-,HOMEIMPROVEMENT,B,20400,11.49,0,3176364,0.64%,28.00%,10,1,5,N,7,Non-def,Non-def,Non-def
31,Female,Married,30372,2,2,2,RENT,-,PERSONAL,D,20200,14.74,1,5860899,0.34%,67.00%,7,0,23,Y,5,N,N,Y
27,Female,Married,52275,5,7,3,RENT,-,MEDICAL,D,20050,17.58,1,2248135,0.89%,33.00%,10,2,58,Y,10,Y,Y,Y
32,Male,Married,39500,4,12,3,RENT,-,DEBTCONSOLIDATION,C,20000,13.11,1,6790660,0.29%,51.00%,7,1,58,N,5,Non-def,Non-def,Non-def
27,Male,Married,40000,5,11,3,RENT,-,DEBTCONSOLIDATION,A,20000,6.91,1,4168247,0.48%,50.00%,7,3,19,N,8,Non-def,Non-def,Non-def
31,Male,Married,42000,4,1,1,RENT,-,VENTURE,C,20000,13.57,1,4366008,0.46%,48.00%,7,1,21,N,6,Non-def,Non-def,Non-def
32,Male,Married,36500,5,2,2,RENT,-,DEBTCONSOLIDATION,E,20000,,1,8460129,0.24%,55.00%,7,2,24,Y,8,Y,Y,Y
30,Male,Married,45000,0,3,2,RENT,-,VENTURE,B,20000,11.86,1,7228207,0.28%,44.00%,7,2,63,N,7,Non-def,Non-def,Non-def
30,Male,Married,20000,5,14,3,OWN,4368722,HOMEIMPROVEMENT,A,3800,6.99,0,3018988,0.13%,19.00%,5,1,12,N,5,Non-def,Non-def,Non-def
35,Male,Married,20000,1,1,1,OWN,4393513,VENTURE,A,5500,7.66,0,7995566,0.07%,28.00%,5,3,27,N,8,Non-def,Non-def,Non-def
31,Female,Married,20000,3,3,2,OWN,9399877,VENTURE,A,6400,5.42,0,6584496,0.10%,32.00%,5,0,55,N,6,Non-def,Non-def,Non-def
29,Female,Married,20000,1,1,1,OWN,8889287,EDUCATION,A,5000,5.79,0,3304935,0.15%,25.00%,5,1,64,N,7,Non-def,Non-def,Non-def
30,Male,Married,50000,5,4,2,RENT,-,VENTURE,C,20000,13.49,1,8595214,0.23%,40.00%,10,2,53,N,10,Non-def,Non-def,Non-def
27,Female,Married,50004,1,5,2,RENT,-,DEBTCONSOLIDATION,B,20000,,1,6822715,0.29%,40.00%,10,2,28,N,9,Non-def,Non-def,Non-def
28,Female,Married,20000,4,0,1,OWN,7508858,MEDICAL,E,10000,,1,8094801,0.12%,50.00%,5,1,25,N,7,Non-def,Non-def,Non-def
31,Male,Married,20000,4,3,2,OWN,6056776,VENTURE,B,5000,11.83,0,6273264,0.08%,25.00%,5,1,2,N,7,Non-def,Non-def,Non-def
29,Male,Married,51996,0,13,3,RENT,-,VENTURE,D,20000,,1,3514231,0.57%,38.00%,10,0,62,Y,5,Y,Y,Y
31,Female,Married,20000,3,5,2,OWN,5930677,VENTURE,B,5000,11.83,0,3514160,0.14%,25.00%,5,3,29,N,5,Non-def,Non-def,Non-def
28,Male,Married,20000,3,0,1,MORTGAGE,7698109,HOMEIMPROVEMENT,A,5000,8.59,0,1615283,0.31%,25.00%,5,2,54,N,7,Non-def,Non-def,Non-def
30,Male,Married,52500,6,2,2,RENT,-,HOMEIMPROVEMENT,B,20000,10.37,1,6781029,0.29%,38.00%,10,3,28,N,7,Non-def,Non-def,Non-def
33,Female,Married,53004,1,0,1,RENT,-,PERSONAL,C,20000,13.04,1,4966695,0.40%,38.00%,10,2,0,N,10,Non-def,Non-def,Non-def
28,Female,Married,54000,2,2,2,RENT,-,MEDICAL,A,20000,7.9,1,5498294,0.36%,37.00%,10,3,45,N,8,Non-def,Non-def,Non-def
32,Female,Married,54000,2,8,3,RENT,-,VENTURE,B,20000,11.11,1,2577834,0.78%,37.00%,10,2,12,N,7,Non-def,Non-def,Non-def
27,Male,Married,54000,3,2,2,RENT,-,MEDICAL,B,20000,10.99,1,2094521,0.95%,37.00%,10,3,65,N,8,Non-def,Non-def,Non-def
35,Male,Married,54996,0,12,3,RENT,-,HOMEIMPROVEMENT,A,20000,6.62,1,3893279,0.51%,36.00%,10,3,66,N,9,Non-def,Non-def,Non-def
27,Female,Married,55000,5,3,2,RENT,-,DEBTCONSOLIDATION,C,20000,13.48,1,7127836,0.28%,36.00%,10,1,12,N,9,Non-def,Non-def,Non-def
32,Female,Married,55000,6,2,2,RENT,-,VENTURE,B,20000,11.83,1,8576829,0.23%,36.00%,10,2,40,N,7,Non-def,Non-def,Non-def
27,Male,Married,56000,0,5,2,RENT,-,HOMEIMPROVEMENT,B,20000,12.18,1,7749856,0.26%,36.00%,10,2,54,N,10,Non-def,Non-def,Non-def
28,Female,Married,57000,3,12,3,RENT,-,DEBTCONSOLIDATION,B,20000,11.71,1,1045324,1.91%,35.00%,10,3,70,N,6,Non-def,Non-def,Non-def
33,Male,Married,57492,5,1,1,RENT,-,MEDICAL,B,20000,12.53,1,8843627,0.23%,35.00%,10,0,55,N,10,Non-def,Non-def,Non-def
28,Female,Married,51500,3,2,2,RENT,-,DEBTCONSOLIDATION,D,20000,15.65,1,4002496,0.50%,39.00%,10,0,54,Y,8,N,N,Y
29,Male,Married,58000,3,0,1,RENT,-,EDUCATION,B,20000,9.91,1,3486382,0.57%,34.00%,10,2,61,N,10,Non-def,Non-def,Non-def
30,Male,Married,58000,1,3,2,RENT,-,PERSONAL,C,20000,14.72,1,5930002,0.34%,34.00%,10,2,5,N,5,Non-def,Non-def,Non-def
31,Female,Married,59000,2,14,3,RENT,-,DEBTCONSOLIDATION,A,20000,7.51,1,4020670,0.50%,34.00%,10,2,18,N,10,Non-def,Non-def,Non-def
28,Female,Married,60000,4,12,3,RENT,-,PERSONAL,B,20000,10.99,1,3053804,0.65%,33.00%,10,1,36,N,10,Non-def,Non-def,Non-def
30,Female,Married,54000,2,4,2,RENT,-,DEBTCONSOLIDATION,D,20000,14.84,1,8774554,0.23%,37.00%,10,3,48,Y,9,N,N,Y
27,Female,Married,60000,1,1,1,RENT,-,EDUCATION,B,20000,10.99,1,1672922,1.20%,33.00%,10,0,56,N,6,Non-def,Non-def,Non-def
27,Female,Married,54000,2,2,2,RENT,-,PERSONAL,D,20000,16,1,1773866,1.13%,37.00%,10,1,52,N,6,Non-def,Non-def,Non-def
27,Male,Married,60000,5,0,1,RENT,-,VENTURE,B,20000,12.21,1,3113150,0.64%,33.00%,10,0,52,N,5,Non-def,Non-def,Non-def
27,Male,Married,60000,5,11,3,RENT,-,VENTURE,B,20000,10.51,1,7256647,0.28%,33.00%,10,2,3,N,7,Non-def,Non-def,Non-def
34,Female,Married,20400,5,6,3,MORTGAGE,9823034,MEDICAL,C,3300,13.06,0,8861809,0.04%,16.00%,5,1,60,Y,10,Y,Y,Y
28,Male,Married,20400,1,4,2,MORTGAGE,7400214,EDUCATION,A,2075,7.88,0,1761928,0.12%,10.00%,5,3,30,N,8,Non-def,Non-def,Non-def
28,Female,Married,56000,3,7,3,RENT,-,EDUCATION,F,20000,18.25,1,1795815,1.11%,36.00%,10,1,4,N,6,Non-def,Non-def,Non-def
28,Female,Married,56000,0,0,1,RENT,-,MEDICAL,F,20000,18.62,1,4527509,0.44%,36.00%,10,0,32,N,7,Non-def,Non-def,Non-def
31,Female,Married,20400,1,0,1,OWN,4756449,MEDICAL,C,11000,11.03,0,2844959,0.39%,54.00%,5,0,19,Y,10,Y,Y,Y
31,Female,Married,20500,0,4,2,MORTGAGE,9104942,HOMEIMPROVEMENT,A,1000,6.76,0,8327295,0.01%,5.00%,5,1,42,N,6,Non-def,Non-def,Non-def
33,Male,Married,20640,0,0,1,OWN,8880567,HOMEIMPROVEMENT,D,6250,14.84,0,8385400,0.07%,30.00%,5,0,10,N,7,Non-def,Non-def,Non-def
28,Male,Married,63000,2,4,2,RENT,-,VENTURE,D,20000,14.61,1,7643083,0.26%,32.00%,10,2,0,Y,9,Y,Y,Y
29,Female,Married,65000,1,3,2,RENT,-,HOMEIMPROVEMENT,A,20000,8.9,1,1473358,1.36%,31.00%,10,1,0,N,10,Non-def,Non-def,Non-def
31,Male,Married,65000,0,9,3,RENT,-,VENTURE,B,20000,10.65,1,5783247,0.35%,31.00%,10,3,55,N,8,Non-def,Non-def,Non-def
27,Female,Married,65000,4,11,3,RENT,-,VENTURE,B,20000,,1,1786514,1.12%,31.00%,10,3,54,N,5,Non-def,Non-def,Non-def
30,Female,Married,65000,6,5,2,RENT,-,HOMEIMPROVEMENT,B,20000,11.99,1,7169712,0.28%,31.00%,10,3,65,N,8,Non-def,Non-def,Non-def
35,Female,Married,20800,2,2,2,OWN,6504825,MEDICAL,B,7000,10.62,0,7895015,0.09%,34.00%,5,0,16,N,8,Non-def,Non-def,Non-def
32,Female,Married,65000,6,4,2,RENT,-,VENTURE,C,20000,13.8,1,8670655,0.23%,31.00%,10,3,14,Y,6,N,Y,Y
34,Male,Married,65000,4,3,2,RENT,-,HOMEIMPROVEMENT,A,20000,6.54,1,1810342,1.10%,31.00%,10,2,56,N,5,Non-def,Non-def,Non-def
29,Male,Married,59000,5,4,2,RENT,-,VENTURE,G,20000,20.17,1,4571308,0.44%,34.00%,10,0,40,Y,5,N,Y,Y
32,Male,Married,66000,3,4,2,RENT,-,HOMEIMPROVEMENT,A,20000,8.9,0,3639967,0.55%,30.00%,10,2,60,N,9,Non-def,Non-def,Non-def
27,Female,Married,66000,1,3,2,RENT,-,DEBTCONSOLIDATION,B,20000,10.62,0,8889583,0.22%,30.00%,10,0,44,N,9,Non-def,Non-def,Non-def
34,Female,Married,67000,3,7,3,RENT,-,EDUCATION,B,20000,11.71,0,4939613,0.40%,30.00%,10,0,46,N,9,Non-def,Non-def,Non-def
27,Male,Married,67000,5,2,2,RENT,-,HOMEIMPROVEMENT,C,20000,14.26,0,8714046,0.23%,30.00%,10,3,65,Y,10,N,N,Y
34,Female,Married,67500,3,2,2,RENT,-,VENTURE,B,20000,,0,3740224,0.53%,30.00%,10,2,19,N,5,Non-def,Non-def,Non-def
30,Female,Married,63000,0,9,3,RENT,-,PERSONAL,C,20000,13.92,1,3409505,0.59%,32.00%,10,3,15,Y,9,N,Y,Y
34,Female,Married,70000,0,1,1,RENT,-,PERSONAL,B,20000,,0,8377076,0.24%,29.00%,10,0,58,N,9,Non-def,Non-def,Non-def
27,Male,Married,70000,6,3,2,RENT,-,MEDICAL,C,20000,,0,5615429,0.36%,29.00%,10,0,41,N,5,Non-def,Non-def,Non-def
29,Female,Married,70000,3,2,2,RENT,-,MEDICAL,C,20000,13.85,0,8341546,0.24%,29.00%,10,3,19,N,5,Non-def,Non-def,Non-def
27,Male,Married,70000,0,4,2,RENT,-,EDUCATION,B,20000,11.48,0,4310241,0.46%,29.00%,10,3,53,N,9,Non-def,Non-def,Non-def
28,Male,Married,71874,0,6,3,RENT,-,DEBTCONSOLIDATION,B,20000,11.48,0,1662212,1.20%,28.00%,10,0,33,N,6,Non-def,Non-def,Non-def
34,Male,Married,72000,6,6,3,RENT,-,DEBTCONSOLIDATION,B,20000,,0,6343893,0.32%,28.00%,10,1,33,N,6,Non-def,Non-def,Non-def
27,Male,Married,72000,6,6,3,RENT,-,VENTURE,A,20000,8.9,0,4363125,0.46%,28.00%,10,3,17,N,5,Non-def,Non-def,Non-def
27,Male,Married,72000,5,4,2,RENT,-,HOMEIMPROVEMENT,B,20000,9.25,0,6950128,0.29%,28.00%,10,2,15,N,10,Non-def,Non-def,Non-def
28,Male,Married,56100,0,9,3,RENT,-,MEDICAL,D,20000,14.59,1,1712931,1.17%,30.00%,10,1,34,Y,5,N,N,Y
34,Male,Married,72000,6,2,2,RENT,-,VENTURE,B,20000,11.89,0,1956030,1.02%,28.00%,10,2,22,N,10,Non-def,Non-def,Non-def
27,Male,Married,66000,3,11,3,RENT,-,PERSONAL,B,20000,12.21,1,1075577,1.86%,30.00%,10,2,17,N,5,Non-def,Non-def,Non-def
30,Male,Married,72000,2,5,2,RENT,-,EDUCATION,C,20000,13.79,0,7780920,0.26%,28.00%,10,1,61,N,7,Non-def,Non-def,Non-def
28,Female,Married,73992,5,2,2,RENT,-,PERSONAL,B,20000,9.96,0,7284674,0.27%,27.00%,10,0,59,N,7,Non-def,Non-def,Non-def
28,Female,Married,75000,5,6,3,RENT,-,HOMEIMPROVEMENT,C,20000,13.49,0,6718572,0.30%,27.00%,15,2,25,N,5,Non-def,Non-def,Non-def
27,Female,Married,75000,5,0,1,RENT,-,DEBTCONSOLIDATION,C,20000,13.49,0,4598247,0.43%,27.00%,15,3,9,N,7,Non-def,Non-def,Non-def
28,Male,Married,58650,5,13,3,RENT,-,MEDICAL,B,20000,10.59,1,6637573,0.30%,29.00%,10,3,42,N,8,Non-def,Non-def,Non-def
27,Female,Married,75000,4,1,1,RENT,-,HOMEIMPROVEMENT,B,20000,,0,3225112,0.62%,27.00%,15,0,49,N,6,Non-def,Non-def,Non-def
35,Male,Married,69000,6,8,3,RENT,-,VENTURE,C,20000,13.49,1,2135544,0.94%,29.00%,10,2,15,Y,5,N,Y,Y
30,Male,Married,69000,5,2,2,RENT,-,VENTURE,E,20000,17.14,1,4732781,0.42%,29.00%,10,0,18,Y,7,Y,Y,Y
28,Male,Married,75000,4,0,1,RENT,-,HOMEIMPROVEMENT,B,20000,11.11,0,7602997,0.26%,27.00%,15,3,32,N,7,Non-def,Non-def,Non-def
29,Female,Married,75000,6,1,1,RENT,-,VENTURE,A,20000,6.54,0,3751584,0.53%,27.00%,15,2,17,N,9,Non-def,Non-def,Non-def
27,Male,Married,21403,0,2,2,MORTGAGE,6252835,HOMEIMPROVEMENT,B,2100,11.12,0,8990594,0.02%,10.00%,5,0,24,N,7,Non-def,Non-def,Non-def
29,Female,Married,21424,2,1,1,MORTGAGE,5612288,EDUCATION,A,7750,7.51,1,1282944,0.60%,36.00%,5,2,57,N,10,Non-def,Non-def,Non-def
27,Male,Married,75000,6,3,2,RENT,-,MEDICAL,B,20000,11.83,0,4608742,0.43%,27.00%,15,3,46,N,10,Non-def,Non-def,Non-def
30,Male,Married,75000,6,7,3,RENT,-,MEDICAL,B,20000,12.18,0,5062372,0.40%,27.00%,15,2,18,N,7,Non-def,Non-def,Non-def
